  2.380000E-01  7.013356E-06  1.000000E+00 -8.785435E-02  2.000077E+00 -7.724110E-02  1.587286E-03 -1.862708E-05  1.445128E-07 -6.503347E-10  1.657294E-12
  2.400000E-01  6.869535E-06  1.000000E+00 -8.852846E-02  2.000080E+00 -7.765499E-02  1.603733E-03 -1.889076E-05  1.468318E-07 -6.615122E-10  1.684876E-12
  2.420000E-01  6.728393E-06  1.000000E+00 -8.920651E-02  2.000083E+00 -7.807018E-02  1.620334E-03 -1.915781E-05  1.491869E-07 -6.728970E-10  1.713018E-12
  2.440000E-01  6.589882E-06  1.000000E+00 -8.988860E-02  2.000086E+00 -7.848669E-02  1.637094E-03 -1.942828E-05  1.515791E-07 -6.844949E-10  1.741742E-12
  2.460000E-01  6.453956E-06  1.000000E+00 -9.057483E-02  2.000089E+00 -7.890456E-02  1.654016E-03 -1.970225E-05  1.540093E-07 -6.963119E-10  1.771065E-12
  2.480000E-01  6.320568E-06  1.000000E+00 -9.126535E-02  2.000092E+00 -7.932384E-02  1.671101E-03 -1.997980E-05  1.564784E-07 -7.083541E-10  1.801009E-12
  2.500000E-01  6.189675E-06  1.000000E+00 -9.196030E-02  2.000096E+00 -7.974457E-02  1.688355E-03 -2.026101E-05  1.589874E-07 -7.206278E-10  1.831594E-12
  2.520000E-01  6.061232E-06  1.000000E+00 -9.265988E-02  2.000099E+00 -8.016678E-02  1.705779E-03 -2.054596E-05  1.615374E-07 -7.331393E-10  1.862840E-12
  2.540000E-01  5.935195E-06  1.000000E+00 -9.336427E-02  2.000102E+00 -8.059052E-02  1.723377E-03 -2.083473E-05  1.641292E-07 -7.458952E-10  1.894768E-12
  2.560000E-01  5.811522E-06  1.000000E+00 -9.407368E-02  2.000106E+00 -8.101582E-02  1.741152E-03 -2.112740E-05  1.667640E-07 -7.589019E-10  1.927400E-12
  2.580000E-01  5.690171E-06  1.000000E+00 -9.478835E-02  2.000110E+00 -8.144273E-02  1.759108E-03 -2.142407E-05  1.694427E-07 -7.721660E-10  1.960755E-12
  2.600000E-01  5.571102E-06  1.000000E+00 -9.550851E-02  2.000113E+00 -8.187130E-02  1.777249E-03 -2.172481E-05  1.721665E-07 -7.856944E-10  1.994857E-12
  2.620000E-01  5.454273E-06  1.000000E+00 -9.623443E-02  2.000117E+00 -8.230156E-02  1.795577E-03 -2.202973E-05  1.749363E-07 -7.994939E-10  2.029726E-12
